X,id,idLink,region,site,LandUse,SoilOrder,Year,pH,totalC,totalN,AMN,OlsenP_LR,OlsenP_Hills,bulkDensity,macroporosity-m05,macroporosity-m10,macroporositymin,macroporositymax,soillanduse,pHmin,pHmax,OlsenPmin,OlsenPmax,bulkDensitymin,bulkDensitymax,AMNmin,TotalNmin,TotalNmax,TotalCmin,OlsenP,macroporosity,meets_pH,meets_bulkDensity,meets_macroporosity,meets_OlsenP,meets_totalC,meets_totalN,meets_AMN,meets_organicR,meets_physicalS
536,682,681,Marlborough,Marlborough/681,Dairy,Brown,2016,5.9,6.5,0.56,162,,37,1.01,9.4,12.07,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,37,12.07,within,within,within,within,within,within,within,within,within
537,685,685,Marlborough,Marlborough/685,Dairy,Recent,2016,6,4.2,0.3,165,,13,1.16,3.87,6.23,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,13,6.23,within,within,below,below,within,within,within,within,below
538,687,685,Marlborough,Marlborough/685,Dairy,Recent,2011,6,3.1,0.38,163,,20,1.2,,1.15,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,20,1.15,within,within,below,within,within,within,within,within,below
539,688,688,Marlborough,Marlborough/688,Dairy,Recent,2011,5.8,3.8,0.42,172,,39,1.3,6.6,8.5,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,39,8.5,within,within,below,within,within,within,within,within,below
540,689,688,Marlborough,Marlborough/688,Dairy,Recent,2016,6.1,5.4,0.4,227,,32,1.16,3.13,5.07,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,32,5.07,within,within,below,within,within,within,within,within,below
541,690,690,Marlborough,Marlborough/690,Dairy,Brown,2011,5.6,6.8,0.66,202,,25,0.9,5,6.8,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25,6.8,within,within,below,within,within,within,within,within,below
542,691,690,Marlborough,Marlborough/690,Dairy,Brown,2016,5.9,6.8,0.69,299,,32,0.93,4.03,6.23,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,32,6.23,within,within,below,within,within,within,within,within,below
543,695,695,Marlborough,Marlborough/695,Forestry,Brown,2014,4.9,7.1,0.45,104,,16,0.8,31.5,36.5,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,16,36.5,within,within,above,within,within,within,within,within,above
544,738,695,Marlborough,Marlborough/695,Forestry,Brown,2009,4.9,7.4,0.53,88,,11,0.79,24.7,29.4,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,11,29.4,within,within,within,within,within,within,within,within,within
545,696,696,Marlborough,Marlborough/696,Crop_Hort,Pallic,2014,6,2.3,0.23,74,,7,1.4,4.2,5.7,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,7,5.7,within,within,below,below,within,within,within,within,below
546,697,696,Marlborough,Marlborough/696,Crop_Hort,Pallic,2009,5.6,2.5,0.28,116,,23,1.33,4.4,5.6,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,23,5.6,within,within,below,within,within,within,within,within,below
547,698,698,Marlborough,Marlborough/698,Crop_Hort,Pallic,2014,6.5,2.6,0.22,121,,7,1.3,5.1,6.7,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,7,6.7,within,within,below,below,within,within,within,within,below
548,701,698,Marlborough,Marlborough/698,Crop_Hort,Pallic,2009,7,2.9,0.29,113,,15,1.35,1.6,3.3,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,15,3.3,within,within,below,below,within,within,within,within,below
549,699,699,Marlborough,Marlborough/699,Crop_Hort,Pallic,2014,6.5,2.5,0.26,107,,16,1.4,3,4.2,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,16,4.2,within,within,below,below,within,within,within,within,below
550,700,700,Marlborough,Marlborough/700,Crop_Hort,Pallic,2014,6.7,3,0.26,96,,21,1.4,5.8,7.6,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,21,7.6,within,within,below,within,within,within,within,within,below
551,702,702,Marlborough,Marlborough/702,Crop_Hort,Pallic,2014,6.7,5.1,0.44,128,,30,1,8.7,11.4,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,30,11.4,within,within,within,within,within,within,within,within,within
552,703,703,Marlborough,Marlborough/703,Crop_Hort,Pallic,2014,6.4,5.1,0.54,132,,39,1.1,9.8,13.3,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,39,13.3,within,within,within,within,within,within,within,within,within
553,704,704,Marlborough,Marlborough/704,Crop_Hort,Pallic,2014,6.5,4.1,0.35,92,,35,1.2,16.3,19,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,35,19,within,within,within,within,within,within,within,within,within
554,705,705,Marlborough,Marlborough/705,Crop_Hort,Pallic,2009,6.9,4.8,0.5,163,,21,1.07,12.5,16.8,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,21,16.8,within,within,within,within,within,within,within,within,within
555,706,706,Marlborough,Marlborough/706,Dairy,Recent,2016,6.4,5.3,0.5,45,,24,1.08,2.7,5,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,24,5,within,within,below,within,within,within,below,below,below
556,707,706,Marlborough,Marlborough/706,Dairy,Recent,2007,6.2,6.4,0.62,202,,25,1.01,3.9,6.1,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,25,6.1,within,within,below,within,within,within,within,within,below
557,708,706,Marlborough,Marlborough/706,Dairy,Recent,2000,5.9,5.7,0.52,193,,49,0.96,6.5,8.233,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,49,8.233,within,within,below,above,within,within,within,within,below
558,711,711,Marlborough,Marlborough/711,Dairy,Recent,2000,6.6,3.4,0.29,87,,35,1.36,4.4,6.533,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,35,6.533,within,within,below,within,within,within,within,within,below
559,712,711,Marlborough,Marlborough/711,Dairy,Recent,2007,6.4,4,0.4,103,,31,1.28,8.9,11.2,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,31,11.2,within,within,within,within,within,within,within,within,within
560,713,711,Marlborough,Marlborough/711,Dairy,Recent,2012,6.5,4.1,0.38,107,,22,1.22,3.33,5.2,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,22,5.2,within,within,below,within,within,within,within,within,below
561,714,711,Marlborough,Marlborough/711,Dairy,Recent,2016,6.6,4,0.37,93,,31,1.15,12.6,14.93,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,31,14.93,within,within,within,within,within,within,within,within,within
562,715,715,Marlborough,Marlborough/715,Drystock,Pallic,2000,6.4,5.2,0.51,168,,88,1.01,3.1,4.63,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,88,4.63,within,within,below,above,within,within,within,within,below
563,717,715,Marlborough,Marlborough/715,Drystock,Pallic,2012,6.5,3.5,0.39,87,,80,1.33,1,1,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,80,1,within,within,below,above,within,within,within,within,below
564,725,715,Marlborough,Marlborough/715,Drystock,Pallic,2007,6.3,5.6,0.59,281,,93,1.07,5.4,7,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,93,7,within,within,below,above,within,within,within,within,below
565,716,716,Marlborough,Marlborough/716,Crop_Hort,Pallic,2015,5.8,2.6,0.26,49,,38,1.49,4.2,5.9,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,38,5.9,within,above,below,within,within,within,within,within,mix
566,740,716,Marlborough,Marlborough/716,Crop_Hort,Pallic,2010,6.4,2.7,0.29,51,,34,1.42,3.5,5,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,34,5,within,above,below,within,within,within,within,within,mix
567,721,721,Marlborough,Marlborough/721,Dairy,Recent,2000,5.5,5.7,0.53,232,,33,0.96,2.5,4.47,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,33,4.47,within,within,below,within,within,within,within,within,below
568,722,721,Marlborough,Marlborough/721,Dairy,Recent,2007,5.7,4.8,0.53,254,,17,0.94,5.4,7.3,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,17,7.3,within,within,below,within,within,within,within,within,below
569,723,721,Marlborough,Marlborough/721,Dairy,Recent,2016,5.6,5.4,0.49,45,,25,1.02,2.7,5.03,10,30,Recent/Dairy,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,25,5.03,within,within,below,within,within,within,below,below,below
570,726,726,Marlborough,Marlborough/726,Crop_Hort,Recent,2010,6.2,1.9,0.2,49,,28,1.46,9,12,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,28,12,within,above,within,within,below,within,within,below,above
571,735,726,Marlborough,Marlborough/726,Crop_Hort,Recent,2015,6,1.4,0.15,33,,24,1.42,8.8,13.2,10,30,Recent/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,24,13.2,within,above,within,within,below,within,within,below,above
572,727,727,Marlborough,Marlborough/727,Drystock,Pallic,2014,5.5,4.2,0.52,130,,50,1.1,6.6,10.8,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,50,10.8,within,within,within,above,within,within,within,within,within
573,732,727,Marlborough,Marlborough/727,Drystock,Pallic,2009,5.3,4.2,0.42,187,,14,1.17,8.6,12.1,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,14,12.1,within,within,within,below,within,within,within,within,within
574,728,728,Marlborough,Marlborough/728,Drystock,Pallic,2009,5.6,5,0.48,208,,11,1.18,8,12.1,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,11,12.1,within,within,within,below,within,within,within,within,within
575,729,728,Marlborough,Marlborough/728,Drystock,Pallic,2014,5.8,4.1,0.33,133,,17,1.07,8.6,12.9,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,17,12.9,within,within,within,within,within,within,within,within,within
576,730,730,Marlborough,Marlborough/730,Forestry,Pallic,2009,5.4,4,0.34,107,,18,1.04,19.9,26.1,8,30,Pallic/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,18,26.1,within,within,within,within,within,within,within,within,within
577,731,730,Marlborough,Marlborough/730,Forestry,Pallic,2014,5.5,3.6,0.27,83,,20,0.96,23.6,27.8,8,30,Pallic/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,20,27.8,within,within,within,within,within,within,within,within,within
578,733,733,Marlborough,Marlborough/733,Crop_Hort,Pallic,2015,6,1.9,0.21,44,,42,1.47,7.9,10.1,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,42,10.1,within,above,within,within,below,within,within,below,above
579,743,733,Marlborough,Marlborough/733,Crop_Hort,Pallic,2010,6.7,3.4,0.36,73,,58,1.55,1,1,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,58,1,within,above,below,above,within,within,within,within,mix
580,734,734,Marlborough,Marlborough/734,Drystock,Pallic,2009,5.3,4.4,0.4,185,,11,1.08,8.9,14,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,11,14,within,within,within,below,within,within,within,within,within
581,741,734,Marlborough,Marlborough/734,Drystock,Pallic,2014,5.5,4.1,0.37,145,,9,1.2,7.3,10.9,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,9,10.9,within,within,within,below,within,within,within,within,within
582,736,736,Marlborough,Marlborough/736,Crop_Hort,Pallic,2010,6.5,2.4,0.28,57,,33,1.6,1.3,2.1,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,33,2.1,within,above,below,within,within,within,within,within,mix
583,737,736,Marlborough,Marlborough/736,Crop_Hort,Pallic,2015,6.2,1.9,0.22,39,,35,1.48,5,8.7,10,30,Pallic/Crop_Hort,5,7.6,20,45,0.7,1.4,20,,,2,35,8.7,within,above,below,within,below,within,within,below,mix
584,742,742,Marlborough,Marlborough/742,Drystock,Brown,2014,5.2,2.8,0.24,111,,11,1.2,6.7,9.2,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,11,9.2,within,within,below,below,within,below,within,below,below
585,747,742,Marlborough,Marlborough/742,Drystock,Brown,2009,5.4,3.1,0.25,60,,11,1.24,3.2,5.1,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,11,5.1,within,within,below,below,within,within,within,within,below
586,744,744,Marlborough,Marlborough/744,Drystock,Pallic,2014,6,3.5,0.39,120,,12,1.25,6.2,6,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,12,6,within,within,below,below,within,within,within,within,below
587,755,744,Marlborough,Marlborough/744,Drystock,Pallic,2009,5.9,3.4,0.39,206,,25,1.27,6.2,8.4,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,25,8.4,within,within,below,within,within,within,within,within,below
588,745,745,Marlborough,Marlborough/745,Drystock,Brown,2014,5.6,8.4,0.72,179,,21,0.8,11.6,16.9,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,21,16.9,within,within,within,within,within,above,within,above,within
589,748,745,Marlborough,Marlborough/745,Drystock,Brown,2009,5.1,7.7,0.68,159,,23,0.96,9.6,15.5,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,23,15.5,within,within,within,within,within,within,within,within,within
590,746,746,Marlborough,Marlborough/746,Drystock,Brown,2009,6,3.4,0.36,150,,9,1.15,6.1,8,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,9,8,within,within,below,below,within,within,within,within,below
591,756,746,Marlborough,Marlborough/746,Drystock,Brown,2014,5.8,2.8,0.25,107,,8,1.1,3.5,5.9,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,8,5.9,within,within,below,below,within,within,within,within,below
592,749,749,Marlborough,Marlborough/749,Forestry,Brown,2009,5.2,4.2,0.3,84,,7,1.1,19.1,20.8,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,7,20.8,within,within,within,within,within,within,within,within,within
593,750,749,Marlborough,Marlborough/749,Forestry,Brown,2014,5.1,3.2,0.24,69,,4,1.1,13.5,15.6,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,4,15.6,within,within,within,below,within,within,within,within,within
594,751,751,Marlborough,Marlborough/751,Drystock,Pallic,2009,5.2,3.9,0.41,154,,20,1.15,5.9,12.9,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,20,12.9,within,within,within,within,within,within,within,within,within
595,752,751,Marlborough,Marlborough/751,Drystock,Pallic,2014,5.5,4.1,0.37,122,,26,1.1,10.3,15.2,10,30,Pallic/Drystock,5,6.6,15,45,0.7,1.4,50,0.25,0.7,2,26,15.2,within,within,within,within,within,within,within,within,within
596,753,753,Marlborough,Marlborough/753,Forestry,Pallic,2009,6,2.6,0.25,56,,12,1.38,17.1,19.2,8,30,Pallic/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,12,19.2,within,within,within,within,within,within,within,within,within
597,754,753,Marlborough,Marlborough/753,Forestry,Pallic,2014,5.9,2.6,0.16,65,,17,1.2,27,28.6,8,30,Pallic/Forestry,3.5,7.6,5,30,0.7,1.4,20,0.1,0.7,2,17,28.6,within,within,within,within,within,within,within,within,within
598,757,757,Northland,Northland/757,Drystock,Ultic,2007,4.85,57.2,4.6,116,58,,0.79,10.7,13.3,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,58,13.3,below,within,within,above,within,above,within,above,within
599,783,757,Northland,Northland/757,Drystock,Ultic,2001,5.8,67.4,5.6,197,52,,1.05,8.5,9.967,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,52,9.967,within,within,below,above,within,above,within,above,below
600,821,757,Northland,Northland/757,Drystock,Ultic,2016,6.03,7.369,0.627,191.64,79.022,,0.76,12.967,16.133,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,79.022,16.133,within,within,within,above,within,within,within,within,within
601,850,757,Northland,Northland/757,Drystock,Ultic,2010,5.3,7,5.3,203,40,,0.9,1.9,,10,30,Ultic/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,40,,within,within,,within,within,above,within,above,
602,759,759,Northland,Northland/759,Dairy,Brown,2007,5.32,66.6,5.8,162,52,,1.02,8,9.833,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,52,9.833,within,within,below,above,within,above,within,above,below
603,787,759,Northland,Northland/759,Dairy,Brown,2001,5.38,51.4,4.33,271,44,,0.98,13.3,15.033,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,44,15.033,within,within,within,within,within,above,within,above,within
604,810,759,Northland,Northland/759,Dairy,Brown,2016,5.88,6.111,0.518,158.945,39.911,,0.857,7,9.5,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,39.911,9.5,within,within,below,within,within,within,within,within,below
605,839,759,Northland,Northland/759,Dairy,Brown,2010,5.8,6.4,5.2,192,41,,0.8,11.8,,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,41,,within,within,,within,within,above,within,above,
606,760,760,Northland,Northland/760,Dairy,Brown,2007,6.15,72.2,6,142,82,,1.05,4.2,5.2,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,82,5.2,within,within,below,above,within,above,within,above,below
607,811,760,Northland,Northland/760,Dairy,Brown,2016,5.57,6.875,0.565,177.015,88.777,,0.897,7,8.733,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,88.777,8.733,within,within,below,above,within,within,within,within,below
608,832,760,Northland,Northland/760,Dairy,Brown,2001,6.24,65.4,5.34,190,59,,0.84,21.6,23.3,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,59,23.3,within,within,within,above,within,above,within,above,within
609,836,760,Northland,Northland/760,Dairy,Brown,2010,5.5,6.75,5.5,127,63,,1,4.3,,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,63,,within,within,,above,within,above,within,above,
610,761,761,Northland,Northland/761,Dairy,Brown,2007,6.19,63.5,5.6,141,43,,0.89,6.2,7.7,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,43,7.7,within,within,below,within,within,above,within,above,below
611,788,761,Northland,Northland/761,Dairy,Brown,2001,6.2,73.3,5.82,247,55,,1.06,7.6,8.5,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,55,8.5,within,within,below,above,within,above,within,above,below
612,812,761,Northland,Northland/761,Dairy,Brown,2016,5.94,7.463,0.636,170.566,58.665,,0.827,12.567,14.667,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,58.665,14.667,within,within,within,above,within,within,within,within,within
613,840,761,Northland,Northland/761,Dairy,Brown,2010,6.1,7.56,6.9,190,81,,1,2.7,,10,30,Brown/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,81,,within,within,,above,within,above,within,above,
614,763,763,Northland,Northland/763,Drystock,Brown,2007,6.49,65.8,5.8,138,12,,0.88,12.2,13.7,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,12,13.7,within,within,within,below,within,above,within,above,within
615,789,763,Northland,Northland/763,Drystock,Brown,2001,5.64,65.7,5.38,170,9,,0.91,19.1,20.333,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,9,20.333,within,within,within,below,within,above,within,above,within
616,814,763,Northland,Northland/763,Drystock,Brown,2016,5.72,7.72,0.649,194.774,10.13,,0.827,20.533,22.033,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,10.13,22.033,within,within,within,below,within,within,within,within,within
617,841,763,Northland,Northland/763,Drystock,Brown,2010,6,6.5,5.3,228,15,,0.9,1.9,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,15,,within,within,,within,within,above,within,above,
618,764,764,Northland,Northland/764,Forestry,Brown,2007,5.07,57.6,3.4,47,16,,0.94,22.9,23.8,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,16,23.8,within,within,within,within,within,above,within,above,within
619,790,764,Northland,Northland/764,Forestry,Brown,2001,4.99,49.2,2.53,60,13,,0.73,34.5,35.733,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,13,35.733,within,within,above,within,within,above,within,above,above
620,815,764,Northland,Northland/764,Forestry,Brown,2016,5.1,8.637,0.41,75.297,16.509,,0.74,33.7,34.933,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,16.509,34.933,within,within,above,within,within,within,within,within,above
621,842,764,Northland,Northland/764,Forestry,Brown,2010,5.3,6.2,3.4,94,27,,0.9,20,,8,30,Brown/Forestry,3.5,7.6,5,30,0.6,1.4,20,0.1,0.7,2.5,27,,within,within,,within,within,above,within,above,
622,765,765,Northland,Northland/765,Drystock,Brown,2007,5.64,48.9,3.8,92,8,,0.93,7.6,9.867,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,8,9.867,within,within,below,below,within,above,within,above,below
623,791,765,Northland,Northland/765,Drystock,Brown,2001,5.17,62.3,4.12,111,6,,0.96,20.8,22,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,6,22,within,within,within,below,within,above,within,above,within
624,816,765,Northland,Northland/765,Drystock,Brown,2016,5.88,4.87,0.372,108.26,4.405,,0.987,12.633,15.167,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,4.405,15.167,within,within,within,below,within,within,within,within,within
625,843,765,Northland,Northland/765,Drystock,Brown,2010,5.8,5.2,3.5,99,9,,1,12.1,,10,30,Brown/Drystock,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,9,,within,within,,below,within,above,within,above,
626,766,766,Northland,Northland/766,Crop_Hort,Allophanic,2007,7.2,50.4,3.8,41,40,,1.22,5.2,8.233,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,40,8.233,within,within,below,within,within,within,within,within,below
627,792,766,Northland,Northland/766,Crop_Hort,Allophanic,2001,7.25,39.9,2.48,29,18,,0.86,30.7,36.033,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,18,36.033,within,within,above,below,within,within,within,within,above
628,817,766,Northland,Northland/766,Crop_Hort,Allophanic,2016,6.47,5.892,0.474,112.861,15.65,,0.983,12.667,17.267,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,15.65,17.267,within,within,within,below,within,within,within,within,within
629,844,766,Northland,Northland/766,Crop_Hort,Allophanic,2010,7.1,5.09,3.8,83,31,,1.1,3.1,,10,30,Allophanic/Crop_Hort,5,7.6,20,50,0.5,1.3,20,,,3,31,,within,within,,within,within,within,within,within,
630,767,767,Northland,Northland/767,Forestry,Allophanic,2007,6.36,40.6,2.2,55,6,,0.8,30.5,38.033,8,30,Allophanic/Forestry,3.5,7.6,5,30,0.5,1.3,20,0.1,0.7,3,6,38.033,within,within,above,within,within,above,within,above,above
631,793,767,Northland,Northland/767,Forestry,Allophanic,2001,6.28,40.5,2.07,54,9,,0.91,26.7,30.1,8,30,Allophanic/Forestry,3.5,7.6,5,30,0.5,1.3,20,0.1,0.7,3,9,30.1,within,within,above,within,within,above,within,above,above
632,818,767,Northland,Northland/767,Forestry,Allophanic,2016,6.17,5.395,0.285,58.143,8.404,,0.863,29.367,35.033,8,30,Allophanic/Forestry,3.5,7.6,5,30,0.5,1.3,20,0.1,0.7,3,8.404,35.033,within,within,above,within,within,within,within,within,above
633,845,767,Northland,Northland/767,Forestry,Allophanic,2010,6.1,4.9,2.3,52,7,,1,25,,8,30,Allophanic/Forestry,3.5,7.6,5,30,0.5,1.3,20,0.1,0.7,3,7,,within,within,,within,within,above,within,above,
634,768,768,Northland,Northland/768,Dairy,Granular,2007,5.43,60.9,5.9,144,25,,0.84,12.4,14.133,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,25,14.133,within,within,within,within,within,above,within,above,within
635,785,768,Northland,Northland/768,Dairy,Granular,2001,5.61,59.1,5.25,255,19,,0.85,17.1,18.533,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,19,18.533,within,within,within,within,within,above,within,above,within
636,831,768,Northland,Northland/768,Dairy,Granular,2010,5.7,7.7,0.69,270,28,,0.9,2.9,,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,28,,within,within,,within,within,within,within,within,
637,837,768,Northland,Northland/768,Dairy,Granular,2016,5.76,8.086,0.748,228.45,35.012,,0.687,10.567,13.267,10,30,Granular/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,35.012,13.267,within,within,within,within,within,above,within,above,within
638,769,769,Northland,Northland/769,Drystock,Allophanic,2007,5.77,59.7,5.1,108,13,,0.86,13.9,19.633,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,13,19.633,within,within,within,below,within,above,within,above,within
639,795,769,Northland,Northland/769,Drystock,Allophanic,2001,6.32,68.3,5.88,171,16,,0.84,21.4,27.667,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,16,27.667,within,within,within,below,within,above,within,above,within
640,834,769,Northland,Northland/769,Drystock,Allophanic,2016,5.86,8.162,0.779,201.115,25.11,,0.91,11.133,18.1,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,25.11,18.1,within,within,within,within,within,above,within,above,within
641,847,769,Northland,Northland/769,Drystock,Allophanic,2010,5.8,7.6,7.1,188,25,,0.8,16.2,,10,30,Allophanic/Drystock,5,6.6,20,50,0.5,1.3,50,0.25,0.7,3,25,,within,within,,within,within,above,within,above,
642,771,771,Northland,Northland/771,Dairy,Ultic,2007,4.9,51,4.3,110,56,,0.73,4.5,7.367,10,30,Ultic/Dairy,5,6.6,15,45,0.6,1.4,50,0.25,0.7,2.5,56,7.367,below,within,below,above,within,above,within,above,below
